2023-11-14 00:29:05.280 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T00:29:05.280011400
2023-11-14 21:58:30.245 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 21:58:30.246 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":1,"testdocno":"test001","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699895514000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699895514000},{"id":2,"testdocno":"test001","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896222000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699896222000},{"id":3,"testdocno":"test002","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896728000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699896728000}]}
2023-11-14 21:58:39.383 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T21:58:39.383383100
2023-11-14 21:58:39.383 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 21:58:39.383 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 21:58:39.384 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 21:58:39.384 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 21:58:39.384 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test","testdetail"],"field":{"test":["id","testdocno","test001"]},"basicInfo":"Y","primaryTable":"test","where":" testdocno = 'test002'","orderby":["test001","testdocno"]}]
2023-11-14 21:58:39.385 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 21:58:39.385 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 21:58:39.386 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 21:58:39.392 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T21:58:39.392417100
2023-11-14 21:58:39.393 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 21:58:39.393 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":3,"testdocno":"test002","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896728000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699896728000},{"id":3,"testdocno":"test002","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896728000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699896728000},{"id":3,"testdocno":"test002","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896728000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699896728000}]}
2023-11-14 21:58:39.735 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T21:58:39.735398900
2023-11-14 21:58:39.736 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 21:58:39.737 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 21:58:39.738 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 21:58:39.739 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 21:58:39.740 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test","testdetail"],"field":{"testdetail":["id detailid","testdetaildocno","testdetail001","testdetail002","testdetail003"]},"basicInfo":"N","primaryTable":"test","where":" testdocno = 'test002'"}]
2023-11-14 21:58:39.740 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 21:58:39.741 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 21:58:39.742 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 21:58:39.752 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T21:58:39.752089800
2023-11-14 21:58:39.753 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 21:58:39.754 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"detailid":4,"testdetaildocno":"test002","testdetail001":"weyegeqt","testdetail002":"选项1","testdetail003":1699891200000},{"detailid":5,"testdetaildocno":"test002","testdetail001":"qfwqtvew","testdetail002":"选项2","testdetail003":1699977600000},{"detailid":6,"testdetaildocno":"test002","testdetail001":"qgwetvwe","testdetail002":"选项3","testdetail003":1698854400000}]}
2023-11-14 21:59:28.356 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T21:59:28.356820600
2023-11-14 21:59:28.357 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 21:59:28.358 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 21:59:28.359 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 21:59:28.359 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 21:59:28.359 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test"],"field":{"test":["id","testdocno","test001"]},"basicInfo":"Y","primaryTable":"test","where":"1 = 1 and test001 = '2023-11-14'","orderby":["test001","testdocno"]}]
2023-11-14 21:59:28.359 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 21:59:28.360 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 21:59:28.360 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 21:59:28.365 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T21:59:28.365183500
2023-11-14 21:59:28.366 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 21:59:28.366 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":1,"testdocno":"test001","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699895514000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699895514000},{"id":2,"testdocno":"test001","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896222000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699896222000},{"id":3,"testdocno":"test002","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896728000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699896728000}]}
2023-11-14 21:59:37.767 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T21:59:37.767008400
2023-11-14 21:59:37.767 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 21:59:37.767 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 21:59:37.768 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test","testdetail"],"field":{"testdetail":["id detailid","testdetaildocno","testdetail001","testdetail002","testdetail003"]},"basicInfo":"N","primaryTable":"test","where":" testdocno = 'test002'"}]
2023-11-14 21:59:37.769 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 21:59:37.769 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 21:59:37.769 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 21:59:37.772 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T21:59:37.772627400
2023-11-14 21:59:37.772 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 21:59:37.773 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":3,"testdocno":"test002","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896728000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699896728000}]}
2023-11-14 21:59:37.773 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T21:59:37.773625800
2023-11-14 21:59:37.774 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 21:59:37.775 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"detailid":4,"testdetaildocno":"test002","testdetail001":"weyegeqt","testdetail002":"选项1","testdetail003":1699891200000},{"detailid":5,"testdetaildocno":"test002","testdetail001":"qfwqtvew","testdetail002":"选项2","testdetail003":1699977600000},{"detailid":6,"testdetaildocno":"test002","testdetail001":"qgwetvwe","testdetail002":"选项3","testdetail003":1698854400000}]}
2023-11-14 22:00:55.055 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T22:00:55.055699900
2023-11-14 22:00:55.056 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 22:00:55.056 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 22:00:55.056 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 22:00:55.057 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 22:00:55.057 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test"],"field":{"test":["id","testdocno","test001"]},"basicInfo":"Y","primaryTable":"test","where":" testdocno = 'test002'","orderby":["test001","testdocno"]}]
2023-11-14 22:00:55.058 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 22:00:55.059 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 22:00:55.059 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 22:00:55.069 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T22:00:55.069088200
2023-11-14 22:00:55.069 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 22:00:55.070 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":3,"testdocno":"test002","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896728000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699896728000}]}
2023-11-14 22:00:55.358 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T22:00:55.358609500
2023-11-14 22:00:55.359 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 22:00:55.359 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 22:00:55.360 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 22:00:55.360 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 22:00:55.360 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test","testdetail"],"field":{"testdetail":["id detailid","testdetaildocno","testdetail001","testdetail002","testdetail003"]},"basicInfo":"N","primaryTable":"test","where":" testdocno = 'test002'"}]
2023-11-14 22:00:55.361 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 22:00:55.361 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 22:00:55.361 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 22:00:55.365 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T22:00:55.365592700
2023-11-14 22:00:55.366 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 22:00:55.366 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"detailid":4,"testdetaildocno":"test002","testdetail001":"weyegeqt","testdetail002":"选项1","testdetail003":1699891200000},{"detailid":5,"testdetaildocno":"test002","testdetail001":"qfwqtvew","testdetail002":"选项2","testdetail003":1699977600000},{"detailid":6,"testdetaildocno":"test002","testdetail001":"qgwetvwe","testdetail002":"选项3","testdetail003":1698854400000}]}
2023-11-14 22:02:19.996 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T22:02:19.996029900
2023-11-14 22:02:19.997 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 22:02:19.997 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 22:02:19.998 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test","testdetail"],"field":{"testdetail":["id detailid","testdetaildocno","testdetail001","testdetail002","testdetail003"]},"basicInfo":"N","primaryTable":"test","where":" testdocno = 'test002'"}]
2023-11-14 22:02:19.998 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 22:02:19.998 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 22:02:19.999 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 22:02:20.001 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T22:02:20.001020800
2023-11-14 22:02:20.002 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 22:02:20.002 [XNIO-1 task-2] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":3,"testdocno":"test002","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896728000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699896728000}]}
2023-11-14 22:02:20.002 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 22:02:20.003 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"detailid":4,"testdetaildocno":"test002","testdetail001":"weyegeqt","testdetail002":"选项1","testdetail003":1699891200000},{"detailid":5,"testdetaildocno":"test002","testdetail001":"qfwqtvew","testdetail002":"选项2","testdetail003":1699977600000},{"detailid":6,"testdetaildocno":"test002","testdetail001":"qgwetvwe","testdetail002":"选项3","testdetail003":1698854400000}]}
2023-11-14 22:02:43.713 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:57 - 请求开始时间：2023-11-14T22:02:43.713600600
2023-11-14 22:02:43.714 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:58 - 请求Url : http://localhost:8080/sql/selData
2023-11-14 22:02:43.714 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:59 - 请求方式 : POST
2023-11-14 22:02:43.715 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:60 - 请求ip : 127.0.0.1
2023-11-14 22:02:43.715 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:61 - 请求内容类型 : application/json;charset=UTF-8
2023-11-14 22:02:43.716 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:62 - 请求参数 : [{"table":["test"],"field":{"test":["id","testdocno","test001"]},"basicInfo":"Y","primaryTable":"test","where":"1 = 1 and test001 = '2023-11-14'","orderby":["test001","testdocno"]}]
2023-11-14 22:02:43.716 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:64 - 浏览器 : CHROME8
2023-11-14 22:02:43.717 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:65 - 浏览器版本 : 85.0.4183.83
2023-11-14 22:02:43.717 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doBefore:66 - 操作系统: WINDOWS_10
2023-11-14 22:02:43.722 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:86 - 请求结束时间 : 2023-11-14T22:02:43.722539
2023-11-14 22:02:43.723 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:87 - 请求耗时 : 0秒
2023-11-14 22:02:43.723 [XNIO-1 task-3] INFO  lab.base.util.aspect.LogAspect.doAfterReturning:89 - 请求返回 : {"code":200,"inform":null,"msg":"数据查询成功","payload":[{"id":1,"testdocno":"test001","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699895514000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699895514000},{"id":2,"testdocno":"test001","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896222000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699896222000},{"id":3,"testdocno":"test002","test001":1699891200000,"ownerid":10,"ownerusername":"admin","ownername":"管理员","createtime":1699896728000,"updateid":10,"updateusername":"admin","updatename":"管理员","updatetime":1699896728000}]}
